# freq (s^-1)	PSD (strain^2 s)
2.260000e+02	1.061093e-23
2.262500e+02	1.062194e-23
2.265000e+02	1.063294e-23
2.267500e+02	1.064395e-23
2.270000e+02	1.065495e-23
2.272500e+02	1.066596e-23
2.275000e+02	1.067697e-23
2.277500e+02	1.068798e-23
2.280000e+02	1.069899e-23
2.282500e+02	1.071000e-23
2.285000e+02	1.072101e-23
2.287500e+02	1.073203e-23
2.290000e+02	1.074304e-23
2.292500e+02	1.075406e-23
2.295000e+02	1.076507e-23
2.297500e+02	1.077609e-23
2.300000e+02	1.078711e-23
2.302500e+02	1.079813e-23
2.305000e+02	1.080915e-23
2.307500e+02	1.082017e-23
2.310000e+02	1.083119e-23
2.312500e+02	1.084222e-23
2.315000e+02	1.085324e-23
2.317500e+02	1.086427e-23
2.320000e+02	1.087529e-23
2.322500e+02	1.088632e-23
2.325000e+02	1.089735e-23
2.327500e+02	1.090838e-23
2.330000e+02	1.091941e-23
2.332500e+02	1.093044e-23
2.335000e+02	1.094147e-23
2.337500e+02	1.095251e-23
2.340000e+02	1.096354e-23
2.342500e+02	1.097457e-23
2.345000e+02	1.098561e-23
2.347500e+02	1.099665e-23
2.350000e+02	1.100768e-23
2.352500e+02	1.101872e-23
2.355000e+02	1.102976e-23
2.357500e+02	1.104080e-23
2.360000e+02	1.105184e-23
2.362500e+02	1.106289e-23
2.365000e+02	1.107393e-23
2.367500e+02	1.108497e-23
2.370000e+02	1.109602e-23
2.372500e+02	1.110706e-23
2.375000e+02	1.111811e-23
2.377500e+02	1.112916e-23
2.380000e+02	1.114021e-23
2.382500e+02	1.115126e-23
2.385000e+02	1.116231e-23
2.387500e+02	1.117336e-23
2.390000e+02	1.118441e-23
2.392500e+02	1.119546e-23
2.395000e+02	1.120651e-23
2.397500e+02	1.121757e-23
2.400000e+02	1.122862e-23
2.402500e+02	1.123968e-23
2.405000e+02	1.125074e-23
2.407500e+02	1.126180e-23
2.410000e+02	1.127285e-23
2.412500e+02	1.128391e-23
2.415000e+02	1.129497e-23
2.417500e+02	1.130604e-23
2.420000e+02	1.131710e-23
2.422500e+02	1.132816e-23
2.425000e+02	1.133922e-23
2.427500e+02	1.135029e-23
2.430000e+02	1.136135e-23
2.432500e+02	1.137242e-23
2.435000e+02	1.138349e-23
2.437500e+02	1.139456e-23
2.440000e+02	1.140562e-23
2.442500e+02	1.141669e-23
2.445000e+02	1.142776e-23
2.447500e+02	1.143883e-23
2.450000e+02	1.144991e-23
2.452500e+02	1.146098e-23
2.455000e+02	1.147205e-23
2.457500e+02	1.148313e-23
2.460000e+02	1.149420e-23
2.462500e+02	1.150528e-23
2.465000e+02	1.151635e-23
2.467500e+02	1.152743e-23
2.470000e+02	1.153851e-23
2.472500e+02	1.154959e-23
2.475000e+02	1.156067e-23
2.477500e+02	1.157175e-23
2.480000e+02	1.158283e-23
2.482500e+02	1.159391e-23
2.485000e+02	1.160500e-23
2.487500e+02	1.161608e-23
2.490000e+02	1.162716e-23
2.492500e+02	1.163825e-23
2.495000e+02	1.164934e-23
2.497500e+02	1.166042e-23
2.500000e+02	1.167151e-23
2.502500e+02	1.168260e-23
2.505000e+02	1.169369e-23
2.507500e+02	1.170478e-23
2.510000e+02	1.171587e-23
2.512500e+02	1.172696e-23
2.515000e+02	1.173805e-23
2.517500e+02	1.174914e-23
2.520000e+02	1.176024e-23
2.522500e+02	1.177133e-23
2.525000e+02	1.178242e-23
2.527500e+02	1.179352e-23
2.530000e+02	1.180462e-23
2.532500e+02	1.181571e-23
2.535000e+02	1.182681e-23
2.537500e+02	1.183791e-23
2.540000e+02	1.184901e-23
2.542500e+02	1.186011e-23
2.545000e+02	1.187121e-23
2.547500e+02	1.188231e-23
2.550000e+02	1.189341e-23
2.552500e+02	1.190451e-23
2.555000e+02	1.191562e-23
2.557500e+02	1.192672e-23
2.560000e+02	1.193783e-23
2.562500e+02	1.194893e-23
2.565000e+02	1.196004e-23
2.567500e+02	1.197115e-23
2.570000e+02	1.198225e-23
2.572500e+02	1.199336e-23
2.575000e+02	1.200447e-23
2.577500e+02	1.201558e-23
2.580000e+02	1.202669e-23
2.582500e+02	1.203780e-23
2.585000e+02	1.204891e-23
2.587500e+02	1.206003e-23
2.590000e+02	1.207114e-23
2.592500e+02	1.208225e-23
2.595000e+02	1.209337e-23
2.597500e+02	1.210448e-23
2.600000e+02	1.211560e-23
2.602500e+02	1.212671e-23
2.605000e+02	1.213783e-23
2.607500e+02	1.214895e-23
2.610000e+02	1.216007e-23
2.612500e+02	1.217119e-23
2.615000e+02	1.218231e-23
2.617500e+02	1.219343e-23
2.620000e+02	1.220455e-23
2.622500e+02	1.221567e-23
2.625000e+02	1.222679e-23
2.627500e+02	1.223791e-23
2.630000e+02	1.224904e-23
2.632500e+02	1.226016e-23
2.635000e+02	1.227129e-23
2.637500e+02	1.228241e-23
2.640000e+02	1.229354e-23
2.642500e+02	1.230466e-23
2.645000e+02	1.231579e-23
2.647500e+02	1.232692e-23
2.650000e+02	1.233805e-23
2.652500e+02	1.234918e-23
2.655000e+02	1.236031e-23
2.657500e+02	1.237144e-23
2.660000e+02	1.238257e-23
2.662500e+02	1.239370e-23
2.665000e+02	1.240483e-23
2.667500e+02	1.241597e-23
2.670000e+02	1.242710e-23
2.672500e+02	1.243823e-23
2.675000e+02	1.244937e-23
2.677500e+02	1.246050e-23
2.680000e+02	1.247164e-23
2.682500e+02	1.248278e-23
2.685000e+02	1.249391e-23
2.687500e+02	1.250505e-23
2.690000e+02	1.251619e-23
2.692500e+02	1.252733e-23
2.695000e+02	1.253847e-23
2.697500e+02	1.254961e-23
2.700000e+02	1.256075e-23
2.702500e+02	1.257189e-23
2.705000e+02	1.258303e-23
2.707500e+02	1.259417e-23
2.710000e+02	1.260532e-23
2.712500e+02	1.261646e-23
2.715000e+02	1.262760e-23
2.717500e+02	1.263875e-23
2.720000e+02	1.264989e-23
2.722500e+02	1.266104e-23
2.725000e+02	1.267219e-23
2.727500e+02	1.268333e-23
2.730000e+02	1.269448e-23
2.732500e+02	1.270563e-23
2.735000e+02	1.271678e-23
2.737500e+02	1.272793e-23
2.740000e+02	1.273908e-23
2.742500e+02	1.275023e-23
2.745000e+02	1.276138e-23
2.747500e+02	1.277253e-23
2.750000e+02	1.278368e-23
2.752500e+02	1.279483e-23
2.755000e+02	1.280599e-23
2.757500e+02	1.281714e-23
2.760000e+02	1.282830e-23
2.762500e+02	1.283945e-23
2.765000e+02	1.285061e-23
2.767500e+02	1.286176e-23
2.770000e+02	1.287292e-23
2.772500e+02	1.288408e-23
2.775000e+02	1.289523e-23
2.777500e+02	1.290639e-23
2.780000e+02	1.291755e-23
2.782500e+02	1.292871e-23
2.785000e+02	1.293987e-23
2.787500e+02	1.295103e-23
2.790000e+02	1.296219e-23
2.792500e+02	1.297335e-23
2.795000e+02	1.298451e-23
2.797500e+02	1.299568e-23
2.800000e+02	1.300684e-23
2.802500e+02	1.301800e-23
2.805000e+02	1.302917e-23
2.807500e+02	1.304033e-23
2.810000e+02	1.305149e-23
2.812500e+02	1.306266e-23
2.815000e+02	1.307383e-23
2.817500e+02	1.308499e-23
2.820000e+02	1.309616e-23
2.822500e+02	1.310733e-23
2.825000e+02	1.311849e-23
2.827500e+02	1.312966e-23
2.830000e+02	1.314083e-23
2.832500e+02	1.315200e-23
2.835000e+02	1.316317e-23
2.837500e+02	1.317434e-23
2.840000e+02	1.318551e-23
2.842500e+02	1.319669e-23
2.845000e+02	1.320786e-23
2.847500e+02	1.321903e-23
2.850000e+02	1.323020e-23
2.852500e+02	1.324138e-23
2.855000e+02	1.325255e-23
2.857500e+02	1.326372e-23
2.860000e+02	1.327490e-23
2.862500e+02	1.328607e-23
2.865000e+02	1.329725e-23
2.867500e+02	1.330843e-23
2.870000e+02	1.331960e-23
2.872500e+02	1.333078e-23
2.875000e+02	1.334196e-23
2.877500e+02	1.335314e-23
2.880000e+02	1.336432e-23
2.882500e+02	1.337550e-23
2.885000e+02	1.338668e-23
2.887500e+02	1.339786e-23
2.890000e+02	1.340904e-23
2.892500e+02	1.342022e-23
2.895000e+02	1.343140e-23
2.897500e+02	1.344258e-23
2.900000e+02	1.345376e-23
2.902500e+02	1.346495e-23
2.905000e+02	1.347613e-23
2.907500e+02	1.348731e-23
2.910000e+02	1.349850e-23
2.912500e+02	1.350968e-23
2.915000e+02	1.352087e-23
2.917500e+02	1.353206e-23
2.920000e+02	1.354324e-23
2.922500e+02	1.355443e-23
2.925000e+02	1.356562e-23
2.927500e+02	1.357680e-23
2.930000e+02	1.358799e-23
2.932500e+02	1.359918e-23
2.935000e+02	1.361037e-23
2.937500e+02	1.362156e-23
2.940000e+02	1.363275e-23
2.942500e+02	1.364394e-23
2.945000e+02	1.365513e-23
2.947500e+02	1.366632e-23
2.950000e+02	1.367751e-23
2.952500e+02	1.368870e-23
2.955000e+02	1.369990e-23
2.957500e+02	1.371109e-23
2.960000e+02	1.372228e-23
2.962500e+02	1.373348e-23
2.965000e+02	1.374467e-23
2.967500e+02	1.375587e-23
2.970000e+02	1.376706e-23
2.972500e+02	1.377826e-23
2.975000e+02	1.378945e-23
2.977500e+02	1.380065e-23
2.980000e+02	1.381185e-23
2.982500e+02	1.382304e-23
2.985000e+02	1.383424e-23
2.987500e+02	1.384544e-23
2.990000e+02	1.385664e-23
2.992500e+02	1.386784e-23
2.995000e+02	1.387904e-23
2.997500e+02	1.389024e-23
3.000000e+02	1.390144e-23
3.002500e+02	1.391264e-23
3.005000e+02	1.392384e-23
3.007500e+02	1.393504e-23
3.010000e+02	1.394624e-23
3.012500e+02	1.395744e-23
3.015000e+02	1.396865e-23
3.017500e+02	1.397985e-23
3.020000e+02	1.399105e-23
3.022500e+02	1.400226e-23
3.025000e+02	1.401346e-23
3.027500e+02	1.402467e-23
3.030000e+02	1.403587e-23
3.032500e+02	1.404708e-23
3.035000e+02	1.405828e-23
3.037500e+02	1.406949e-23
3.040000e+02	1.408070e-23
3.042500e+02	1.409190e-23
3.045000e+02	1.410311e-23
3.047500e+02	1.411432e-23
3.050000e+02	1.412553e-23
3.052500e+02	1.413674e-23
3.055000e+02	1.414794e-23
3.057500e+02	1.415915e-23
3.060000e+02	1.417036e-23
3.062500e+02	1.418157e-23
3.065000e+02	1.419278e-23
3.067500e+02	1.420400e-23
3.070000e+02	1.421521e-23
3.072500e+02	1.422642e-23
3.075000e+02	1.423763e-23
3.077500e+02	1.424884e-23
3.080000e+02	1.426006e-23
3.082500e+02	1.427127e-23
3.085000e+02	1.428248e-23
3.087500e+02	1.429370e-23
3.090000e+02	1.430491e-23
3.092500e+02	1.431613e-23
3.095000e+02	1.432734e-23
3.097500e+02	1.433856e-23
3.100000e+02	1.434977e-23
3.102500e+02	1.436099e-23
3.105000e+02	1.437221e-23
3.107500e+02	1.438343e-23
3.110000e+02	1.439464e-23
3.112500e+02	1.440586e-23
3.115000e+02	1.441708e-23
3.117500e+02	1.442830e-23
3.120000e+02	1.443952e-23
3.122500e+02	1.445074e-23
3.125000e+02	1.446196e-23
3.127500e+02	1.447318e-23
3.130000e+02	1.448440e-23
3.132500e+02	1.449562e-23
3.135000e+02	1.450684e-23
3.137500e+02	1.451806e-23
3.140000e+02	1.452928e-23
3.142500e+02	1.454050e-23
3.145000e+02	1.455173e-23
3.147500e+02	1.456295e-23
3.150000e+02	1.457417e-23
3.152500e+02	1.458540e-23
3.155000e+02	1.459662e-23
3.157500e+02	1.460785e-23
3.160000e+02	1.461907e-23
3.162500e+02	1.463030e-23
3.165000e+02	1.464152e-23
3.167500e+02	1.465275e-23
3.170000e+02	1.466397e-23
3.172500e+02	1.467520e-23
3.175000e+02	1.468643e-23
3.177500e+02	1.469765e-23
3.180000e+02	1.470888e-23
3.182500e+02	1.472011e-23
3.185000e+02	1.473134e-23
3.187500e+02	1.474257e-23
3.190000e+02	1.475379e-23
3.192500e+02	1.476502e-23
3.195000e+02	1.477625e-23
3.197500e+02	1.478748e-23
3.200000e+02	1.479871e-23
3.202500e+02	1.480994e-23
3.205000e+02	1.482117e-23
3.207500e+02	1.483241e-23
3.210000e+02	1.484364e-23
3.212500e+02	1.485487e-23
3.215000e+02	1.486610e-23
3.217500e+02	1.487733e-23
3.220000e+02	1.488857e-23
3.222500e+02	1.489980e-23
3.225000e+02	1.491103e-23
3.227500e+02	1.492227e-23
3.230000e+02	1.493350e-23
3.232500e+02	1.494474e-23
3.235000e+02	1.495597e-23
3.237500e+02	1.496721e-23
3.240000e+02	1.497844e-23
3.242500e+02	1.498968e-23
3.245000e+02	1.500091e-23
3.247500e+02	1.501215e-23
3.250000e+02	1.502339e-23
3.252500e+02	1.503463e-23
3.255000e+02	1.504586e-23
3.257500e+02	1.505710e-23
3.260000e+02	1.506834e-23
3.262500e+02	1.507958e-23
3.265000e+02	1.509082e-23
3.267500e+02	1.510206e-23
3.270000e+02	1.511329e-23
3.272500e+02	1.512453e-23
3.275000e+02	1.513577e-23
3.277500e+02	1.514701e-23
3.280000e+02	1.515826e-23
3.282500e+02	1.516950e-23
3.285000e+02	1.518074e-23
3.287500e+02	1.519198e-23
3.290000e+02	1.520322e-23
3.292500e+02	1.521446e-23
3.295000e+02	1.522571e-23
3.297500e+02	1.523695e-23
3.300000e+02	1.524819e-23
3.302500e+02	1.525943e-23
3.305000e+02	1.527068e-23
3.307500e+02	1.528192e-23
3.310000e+02	1.529317e-23
3.312500e+02	1.530441e-23
3.315000e+02	1.531566e-23
3.317500e+02	1.532690e-23
3.320000e+02	1.533815e-23
3.322500e+02	1.534939e-23
3.325000e+02	1.536064e-23
3.327500e+02	1.537189e-23
3.330000e+02	1.538313e-23
3.332500e+02	1.539438e-23
3.335000e+02	1.540563e-23
3.337500e+02	1.541687e-23
3.340000e+02	1.542812e-23
3.342500e+02	1.543937e-23
3.345000e+02	1.545062e-23
3.347500e+02	1.546187e-23
3.350000e+02	1.547312e-23
3.352500e+02	1.548437e-23
3.355000e+02	1.549562e-23
3.357500e+02	1.550687e-23
3.360000e+02	1.551812e-23
3.362500e+02	1.552937e-23
3.365000e+02	1.554062e-23
3.367500e+02	1.555187e-23
3.370000e+02	1.556312e-23
3.372500e+02	1.557437e-23
3.375000e+02	1.558562e-23
3.377500e+02	1.559687e-23
3.380000e+02	1.560813e-23
3.382500e+02	1.561938e-23
3.385000e+02	1.563063e-23
3.387500e+02	1.564189e-23
3.390000e+02	1.565314e-23
3.392500e+02	1.566439e-23
3.395000e+02	1.567565e-23
3.397500e+02	1.568690e-23
3.400000e+02	1.569816e-23
3.402500e+02	1.570941e-23
3.405000e+02	1.572067e-23
3.407500e+02	1.573192e-23
3.410000e+02	1.574318e-23
3.412500e+02	1.575443e-23
3.415000e+02	1.576569e-23
3.417500e+02	1.577695e-23
3.420000e+02	1.578820e-23
3.422500e+02	1.579946e-23
3.425000e+02	1.581072e-23
3.427500e+02	1.582198e-23
3.430000e+02	1.583323e-23
3.432500e+02	1.584449e-23
3.435000e+02	1.585575e-23
3.437500e+02	1.586701e-23
3.440000e+02	1.587827e-23
3.442500e+02	1.588953e-23
3.445000e+02	1.590079e-23
3.447500e+02	1.591205e-23
3.450000e+02	1.592331e-23
3.452500e+02	1.593457e-23
3.455000e+02	1.594583e-23
3.457500e+02	1.595709e-23
3.460000e+02	1.596835e-23
3.462500e+02	1.597961e-23
3.465000e+02	1.599087e-23
3.467500e+02	1.600214e-23
3.470000e+02	1.601340e-23
3.472500e+02	1.602466e-23
3.475000e+02	1.603592e-23
3.477500e+02	1.604719e-23
3.480000e+02	1.605845e-23
3.482500e+02	1.606971e-23
3.485000e+02	1.608098e-23
3.487500e+02	1.609224e-23
3.490000e+02	1.610351e-23
3.492500e+02	1.611477e-23
3.495000e+02	1.612603e-23
3.497500e+02	1.613730e-23
3.500000e+02	1.614856e-23
3.502500e+02	1.615983e-23
3.505000e+02	1.617110e-23
3.507500e+02	1.618236e-23
3.510000e+02	1.619363e-23
3.512500e+02	1.620489e-23
3.515000e+02	1.621616e-23
3.517500e+02	1.622743e-23
3.520000e+02	1.623870e-23
3.522500e+02	1.624996e-23
3.525000e+02	1.626123e-23
3.527500e+02	1.627250e-23
3.530000e+02	1.628377e-23
3.532500e+02	1.629504e-23
3.535000e+02	1.630630e-23
3.537500e+02	1.631757e-23
3.540000e+02	1.632884e-23
3.542500e+02	1.634011e-23
3.545000e+02	1.635138e-23
3.547500e+02	1.636265e-23
3.550000e+02	1.637392e-23
3.552500e+02	1.638519e-23
3.555000e+02	1.639646e-23
3.557500e+02	1.640773e-23
3.560000e+02	1.641900e-23
3.562500e+02	1.643028e-23
3.565000e+02	1.644155e-23
3.567500e+02	1.645282e-23
3.570000e+02	1.646409e-23
3.572500e+02	1.647536e-23
3.575000e+02	1.648664e-23
3.577500e+02	1.649791e-23
3.580000e+02	1.650918e-23
3.582500e+02	1.652045e-23
3.585000e+02	1.653173e-23
3.587500e+02	1.654300e-23
3.590000e+02	1.655428e-23
3.592500e+02	1.656555e-23
3.595000e+02	1.657682e-23
3.597500e+02	1.658810e-23
3.600000e+02	1.659937e-23
3.602500e+02	1.661065e-23
3.605000e+02	1.662192e-23
3.607500e+02	1.663320e-23
3.610000e+02	1.664448e-23
3.612500e+02	1.665575e-23
3.615000e+02	1.666703e-23
3.617500e+02	1.667830e-23
3.620000e+02	1.668958e-23
3.622500e+02	1.670086e-23
3.625000e+02	1.671213e-23
3.627500e+02	1.672341e-23
3.630000e+02	1.673469e-23
3.632500e+02	1.674597e-23
3.635000e+02	1.675724e-23
3.637500e+02	1.676852e-23
3.640000e+02	1.677980e-23
3.642500e+02	1.679108e-23
3.645000e+02	1.680236e-23
3.647500e+02	1.681364e-23
3.650000e+02	1.682492e-23
3.652500e+02	1.683620e-23
3.655000e+02	1.684748e-23
3.657500e+02	1.685876e-23
3.660000e+02	1.687004e-23
3.662500e+02	1.688132e-23
3.665000e+02	1.689260e-23
3.667500e+02	1.690388e-23
3.670000e+02	1.691516e-23
3.672500e+02	1.692644e-23
3.675000e+02	1.693772e-23
3.677500e+02	1.694900e-23
3.680000e+02	1.696029e-23
3.682500e+02	1.697157e-23
3.685000e+02	1.698285e-23
3.687500e+02	1.699413e-23
3.690000e+02	1.700542e-23
3.692500e+02	1.701670e-23
3.695000e+02	1.702798e-23
3.697500e+02	1.703926e-23
3.700000e+02	1.705055e-23
3.702500e+02	1.706183e-23
3.705000e+02	1.707312e-23
3.707500e+02	1.708440e-23
3.710000e+02	1.709568e-23
3.712500e+02	1.710697e-23
3.715000e+02	1.711825e-23
3.717500e+02	1.712954e-23
3.720000e+02	1.714082e-23
3.722500e+02	1.715211e-23
3.725000e+02	1.716339e-23
3.727500e+02	1.717468e-23
3.730000e+02	1.718597e-23
3.732500e+02	1.719725e-23
3.735000e+02	1.720854e-23
3.737500e+02	1.721983e-23
3.740000e+02	1.723111e-23
3.742500e+02	1.724240e-23
3.745000e+02	1.725369e-23
3.747500e+02	1.726497e-23
3.750000e+02	1.727626e-23
3.752500e+02	1.728755e-23
3.755000e+02	1.729884e-23
3.757500e+02	1.731013e-23
3.760000e+02	1.732141e-23
3.762500e+02	1.733270e-23
3.765000e+02	1.734399e-23
3.767500e+02	1.735528e-23
3.770000e+02	1.736657e-23
3.772500e+02	1.737786e-23
3.775000e+02	1.738915e-23
3.777500e+02	1.740044e-23
3.780000e+02	1.741173e-23
3.782500e+02	1.742302e-23
3.785000e+02	1.743431e-23
3.787500e+02	1.744560e-23
3.790000e+02	1.745689e-23
3.792500e+02	1.746818e-23
3.795000e+02	1.747947e-23
3.797500e+02	1.749076e-23
3.800000e+02	1.750206e-23
3.802500e+02	1.751335e-23
3.805000e+02	1.752464e-23
3.807500e+02	1.753593e-23
3.810000e+02	1.754722e-23
3.812500e+02	1.755852e-23
3.815000e+02	1.756981e-23
3.817500e+02	1.758110e-23
3.820000e+02	1.759239e-23
3.822500e+02	1.760369e-23
3.825000e+02	1.761498e-23
3.827500e+02	1.762628e-23
3.830000e+02	1.763757e-23
3.832500e+02	1.764886e-23
3.835000e+02	1.766016e-23
3.837500e+02	1.767145e-23
3.840000e+02	1.768275e-23
3.842500e+02	1.769404e-23
3.845000e+02	1.770534e-23
3.847500e+02	1.771663e-23
3.850000e+02	1.772793e-23
3.852500e+02	1.773922e-23
3.855000e+02	1.775052e-23
3.857500e+02	1.776181e-23
3.860000e+02	1.777311e-23
3.862500e+02	1.778441e-23
3.865000e+02	1.779570e-23
3.867500e+02	1.780700e-23
3.870000e+02	1.781829e-23
3.872500e+02	1.782959e-23
3.875000e+02	1.784089e-23
3.877500e+02	1.785219e-23
3.880000e+02	1.786348e-23
3.882500e+02	1.787478e-23
3.885000e+02	1.788608e-23
3.887500e+02	1.789738e-23
3.890000e+02	1.790867e-23
3.892500e+02	1.791997e-23
3.895000e+02	1.793127e-23
3.897500e+02	1.794257e-23
3.900000e+02	1.795387e-23
3.902500e+02	1.796517e-23
3.905000e+02	1.797647e-23
3.907500e+02	1.798777e-23
3.910000e+02	1.799907e-23
3.912500e+02	1.801037e-23
3.915000e+02	1.802167e-23
3.917500e+02	1.803297e-23
3.920000e+02	1.804427e-23
3.922500e+02	1.805557e-23
3.925000e+02	1.806687e-23
3.927500e+02	1.807817e-23
3.930000e+02	1.808947e-23
3.932500e+02	1.810077e-23
3.935000e+02	1.811207e-23
3.937500e+02	1.812337e-23
3.940000e+02	1.813467e-23
3.942500e+02	1.814598e-23
3.945000e+02	1.815728e-23
3.947500e+02	1.816858e-23
3.950000e+02	1.817988e-23
3.952500e+02	1.819118e-23
3.955000e+02	1.820249e-23
3.957500e+02	1.821379e-23
3.960000e+02	1.822509e-23
3.962500e+02	1.823640e-23
3.965000e+02	1.824770e-23
3.967500e+02	1.825900e-23
3.970000e+02	1.827031e-23
3.972500e+02	1.828161e-23
3.975000e+02	1.829291e-23
3.977500e+02	1.830422e-23
3.980000e+02	1.831552e-23
3.982500e+02	1.832683e-23
3.985000e+02	1.833813e-23
3.987500e+02	1.834944e-23
3.990000e+02	1.836074e-23
3.992500e+02	1.837205e-23
3.995000e+02	1.838335e-23
3.997500e+02	1.839466e-23
4.000000e+02	1.840596e-23
4.002500e+02	1.841727e-23
4.005000e+02	1.842857e-23
4.007500e+02	1.843988e-23
4.010000e+02	1.845119e-23
4.012500e+02	1.846249e-23
4.015000e+02	1.847380e-23
4.017500e+02	1.848511e-23
4.020000e+02	1.849641e-23
4.022500e+02	1.850772e-23
4.025000e+02	1.851903e-23
4.027500e+02	1.853033e-23
4.030000e+02	1.854164e-23
4.032500e+02	1.855295e-23
4.035000e+02	1.856426e-23
4.037500e+02	1.857556e-23
4.040000e+02	1.858687e-23
4.042500e+02	1.859818e-23
4.045000e+02	1.860949e-23
4.047500e+02	1.862080e-23
4.050000e+02	1.863211e-23
4.052500e+02	1.864342e-23
4.055000e+02	1.865472e-23
4.057500e+02	1.866603e-23
4.060000e+02	1.867734e-23
4.062500e+02	1.868865e-23
4.065000e+02	1.869996e-23
4.067500e+02	1.871127e-23
4.070000e+02	1.872258e-23
4.072500e+02	1.873389e-23
4.075000e+02	1.874520e-23
4.077500e+02	1.875651e-23
4.080000e+02	1.876782e-23
4.082500e+02	1.877913e-23
4.085000e+02	1.879044e-23
4.087500e+02	1.880176e-23
4.090000e+02	1.881307e-23
4.092500e+02	1.882438e-23
4.095000e+02	1.883569e-23
4.097500e+02	1.884700e-23
4.100000e+02	1.885831e-23
4.102500e+02	1.886962e-23
4.105000e+02	1.888094e-23
4.107500e+02	1.889225e-23
4.110000e+02	1.890356e-23
4.112500e+02	1.891487e-23
4.115000e+02	1.892619e-23
4.117500e+02	1.893750e-23
4.120000e+02	1.894881e-23
4.122500e+02	1.896012e-23
4.125000e+02	1.897144e-23
4.127500e+02	1.898275e-23
4.130000e+02	1.899406e-23
4.132500e+02	1.900538e-23
4.135000e+02	1.901669e-23
4.137500e+02	1.902801e-23
4.140000e+02	1.903932e-23
4.142500e+02	1.905063e-23
4.145000e+02	1.906195e-23
4.147500e+02	1.907326e-23
4.150000e+02	1.908458e-23
4.152500e+02	1.909589e-23
4.155000e+02	1.910721e-23
4.157500e+02	1.911852e-23
4.160000e+02	1.912984e-23
4.162500e+02	1.914115e-23
4.165000e+02	1.915247e-23
4.167500e+02	1.916378e-23
4.170000e+02	1.917510e-23
4.172500e+02	1.918642e-23
4.175000e+02	1.919773e-23
4.177500e+02	1.920905e-23
4.180000e+02	1.922036e-23
4.182500e+02	1.923168e-23
4.185000e+02	1.924300e-23
4.187500e+02	1.925431e-23
4.190000e+02	1.926563e-23
4.192500e+02	1.927695e-23
4.195000e+02	1.928826e-23
4.197500e+02	1.929958e-23
4.200000e+02	1.931090e-23
4.202500e+02	1.932222e-23
4.205000e+02	1.933353e-23
4.207500e+02	1.934485e-23
4.210000e+02	1.935617e-23
4.212500e+02	1.936749e-23
4.215000e+02	1.937881e-23
4.217500e+02	1.939012e-23
4.220000e+02	1.940144e-23
4.222500e+02	1.941276e-23
4.225000e+02	1.942408e-23
4.227500e+02	1.943540e-23
4.230000e+02	1.944672e-23
4.232500e+02	1.945804e-23
4.235000e+02	1.946936e-23
4.237500e+02	1.948068e-23
4.240000e+02	1.949200e-23
4.242500e+02	1.950332e-23
4.245000e+02	1.951464e-23
4.247500e+02	1.952596e-23
4.250000e+02	1.953728e-23
4.252500e+02	1.954860e-23
4.255000e+02	1.955992e-23
4.257500e+02	1.957124e-23
4.260000e+02	1.958256e-23
4.262500e+02	1.959388e-23
4.265000e+02	1.960520e-23
4.267500e+02	1.961652e-23
4.270000e+02	1.962784e-23
4.272500e+02	1.963916e-23
4.275000e+02	1.965048e-23
4.277500e+02	1.966180e-23
4.280000e+02	1.967313e-23
4.282500e+02	1.968445e-23
4.285000e+02	1.969577e-23
4.287500e+02	1.970709e-23
4.290000e+02	1.971841e-23
4.292500e+02	1.972974e-23
4.295000e+02	1.974106e-23
4.297500e+02	1.975238e-23
4.300000e+02	1.976370e-23
4.302500e+02	1.977503e-23
4.305000e+02	1.978635e-23
4.307500e+02	1.979767e-23
4.310000e+02	1.980900e-23
4.312500e+02	1.982032e-23
4.315000e+02	1.983164e-23
4.317500e+02	1.984297e-23
4.320000e+02	1.985429e-23
4.322500e+02	1.986561e-23
4.325000e+02	1.987694e-23
4.327500e+02	1.988826e-23
4.330000e+02	1.989959e-23
4.332500e+02	1.991091e-23
4.335000e+02	1.992223e-23
4.337500e+02	1.993356e-23
4.340000e+02	1.994488e-23
4.342500e+02	1.995621e-23
4.345000e+02	1.996753e-23
4.347500e+02	1.997886e-23
4.350000e+02	1.999018e-23
4.352500e+02	2.000151e-23
4.355000e+02	2.001283e-23
4.357500e+02	2.002416e-23
4.360000e+02	2.003549e-23
4.362500e+02	2.004681e-23
4.365000e+02	2.005814e-23
4.367500e+02	2.006946e-23
4.370000e+02	2.008079e-23
4.372500e+02	2.009212e-23
4.375000e+02	2.010344e-23
4.377500e+02	2.011477e-23
4.380000e+02	2.012609e-23
4.382500e+02	2.013742e-23
4.385000e+02	2.014875e-23
4.387500e+02	2.016008e-23
4.390000e+02	2.017140e-23
4.392500e+02	2.018273e-23
4.395000e+02	2.019406e-23
4.397500e+02	2.020538e-23
4.400000e+02	2.021671e-23
4.402500e+02	2.022804e-23
4.405000e+02	2.023937e-23
4.407500e+02	2.025069e-23
4.410000e+02	2.026202e-23
4.412500e+02	2.027335e-23
4.415000e+02	2.028468e-23
